,open,high,low,close,volume,rsi,atr,sma_20,swing_high,swing_low,structure,liq_above,liq_below,fvg_bull,fvg_bear,body_size,range_size,ob_bull,ob_bear,signal,equity
2023-01-11 08:00:00,98.88953520735004,99.12052717666762,98.49044111962834,98.88953520735004,4121,45.32639407085339,0.6383584723372054,99.57892987897449,False,True,bearish,False,False,False,False,0.0,0.6300860570392786,False,False,0,101234
2023-01-11 09:00:00,99.59571690346247,99.6658526769997,99.53898078622936,99.59571690346247,2873,43.45643967950631,0.6153325768749645,99.58403688409012,False,False,ranging,False,False,False,False,0.0,0.12687189077034589,False,False,0,101234
2023-01-11 10:00:00,99.75770958784686,100.22447828170795,99.48121455426953,99.75770958784686,7781,42.261963064546144,0.6151869395091073,99.58365156844624,False,False,ranging,False,False,False,False,0.0,0.7432637274384177,False,False,0,101234
2023-01-11 11:00:00,99.25335600611284,99.35262007577718,99.21509126999958,99.25335600611284,4748,45.468441662143874,0.5957783225686291,99.57265590635004,False,False,ranging,False,False,False,False,0.0,0.13752880577760607,False,False,0,101234
2023-01-11 12:00:00,99.62050078493475,99.87055947341743,99.16715430586055,99.62050078493475,1277,49.159949443499706,0.6137173846561633,99.5756883114033,False,False,ranging,False,False,False,False,0.0,0.7034051675568804,False,False,0,101234
2023-01-11 13:00:00,100.46936326373981,101.06748395651124,100.03401055672434,100.46936326373981,2859,60.60925335462803,0.6894429340698137,99.62025240359871,False,False,ranging,False,False,False,False,0.0,1.0334733997868994,False,False,0,101234
2023-01-11 14:00:00,100.88234936796027,100.99456633891454,100.87872268360645,100.88234936796027,6929,61.17909370176576,0.6677079879496485,99.69849780795728,False,False,ranging,False,False,False,False,0.0,0.11584365530808327,False,False,0,101234
2023-01-11 15:00:00,100.27460138157866,100.64290207932065,99.89888334825473,100.27460138157866,7792,57.803075822596874,0.7130429442637833,99.70347693121025,False,False,ranging,False,False,False,False,0.0,0.7440187310659212,False,False,0,101234
2023-01-11 16:00:00,100.08090775243217,100.44380005803953,99.97181818764467,100.08090775243217,5713,56.22581052186043,0.7298703634225266,99.68609299255954,False,False,ranging,False,False,False,False,0.0,0.4719818703948562,False,False,0,101234
2023-01-11 17:00:00,100.58767221210682,101.08944392815813,100.32160599507763,100.58767221210682,5675,58.557647178248175,0.7470917724358637,99.73455012862573,True,False,bullish,False,False,False,False,0.0,0.7678379330805001,False,False,0,101234
2023-01-11 18:00:00,100.30460442585931,100.43031012866912,100.178375887755,100.30460442585931,2170,53.09154167723262,0.7210629739809095,99.76512478908413,False,False,ranging,False,False,False,False,0.0,0.25193424091412453,False,False,0,101234
2023-01-11 19:00:00,100.4821321971178,100.69363575384533,99.70086804012966,100.4821321971178,9681,59.40621073407216,0.7230262152953922,99.81781156740082,False,False,ranging,False,False,False,False,0.0,0.992767713715665,False,False,0,101234
2023-01-11 20:00:00,100.79198581848954,100.80871654178685,100.73230137445059,100.79198581848954,6308,63.11709629066529,0.7178901783942067,99.86894236009019,False,False,ranging,False,False,False,False,0.0,0.07641516733626474,False,False,0,101234
2023-01-11 21:00:00,100.4212136298583,100.58871170361482,100.29019206433824,100.4212136298583,3462,61.11943591018037,0.7209030651934896,99.91738495811664,False,False,ranging,False,False,False,False,0.0,0.2985196392765772,False,False,0,101234
2023-01-11 22:00:00,100.39740348743358,100.4202051048573,100.27611506094507,100.39740348743358,1287,63.77109298407279,0.6840939786336355,99.96693177785122,False,False,ranging,False,False,False,False,0.0,0.1440900439122288,False,False,0,101234
2023-01-11 23:00:00,99.10089655140595,99.26252334913987,98.7301618938593,99.10089655140595,6953,45.92074619337717,0.7477314160568217,99.94155350520478,False,False,ranging,False,False,False,False,0.0,0.5323614552805651,False,False,0,101234
2023-01-12 00:00:00,98.69114149487224,98.96734357279605,98.36982539097752,98.69114149487224,5282,41.55239962369236,0.746860518413251,99.87837237584827,False,False,ranging,False,False,False,False,0.0,0.5975181818185291,False,False,0,101234
2023-01-12 01:00:00,98.59011423431498,98.6409224815258,98.38604940267984,98.59011423431498,2907,44.38836191992072,0.7298943594379017,99.834145811605,False,False,ranging,False,False,False,False,0.0,0.2548730788459608,False,False,0,101234
2023-01-12 02:00:00,98.09100096152905,98.51511531060054,97.73324870778565,98.09100096152905,2161,37.34169754461465,0.7408558136502198,99.77165360843925,False,True,bearish,False,False,False,False,0.0,0.7818666028148868,False,False,0,101234
2023-01-12 03:00:00,98.7439654831017,98.77733330150632,98.21038920789975,98.7439654831017,1129,35.24188693397517,0.6865236113931326,99.75130853757535,False,False,ranging,False,False,False,False,0.0,0.5669440936065655,False,False,0,101234
2023-01-12 04:00:00,98.17190893191746,98.44308122435689,98.07601338414176,98.17190893191746,7337,27.430529774466905,0.6967199702349335,99.71542722380373,False,False,ranging,False,False,False,False,0.0,0.36706784021512817,False,False,0,101234
2023-01-12 05:00:00,97.99589113723866,98.21655012001558,97.84463718793636,97.99589113723866,3363,29.555549426574288,0.6530376068330536,99.63543593549255,False,False,ranging,False,False,False,False,0.0,0.37191293207922627,False,False,0,101234
2023-01-12 06:00:00,98.0481873681531,98.41901532071623,98.0237305662226,98.0481873681531,9151,31.287785952610122,0.6495477720532473,99.54995982450785,False,False,ranging,False,False,False,False,0.0,0.39528475449363043,False,False,0,101234
2023-01-12 07:00:00,98.62469668377955,98.95208971995783,98.52039373871804,98.62469668377955,6983,32.15891500280854,0.642073927487445,99.5185268583912,False,False,ranging,False,False,False,False,0.0,0.43169598123978403,False,False,0,101234
2023-01-12 08:00:00,98.05035182330776,98.23309325957992,97.9041832540737,98.05035182330776,1143,30.54181273536004,0.6643037207270177,99.44001941030983,False,False,ranging,False,False,False,False,0.0,0.3289100055062164,False,False,0,101234
2023-01-12 09:00:00,98.51561732416975,98.84331115357152,98.31290490042127,98.51561732416975,9207,33.828782667925154,0.6500316933375956,99.34233211333134,False,False,ranging,False,False,False,False,0.0,0.5304062531502467,False,False,0,101234
2023-01-12 10:00:00,98.51971054857759,98.61463308348603,98.50946482333119,98.51971054857759,8469,30.32502951919406,0.6342162587294382,99.22420017236219,False,False,ranging,False,False,False,False,0.0,0.10516826015484071,False,False,0,101234
2023-01-12 11:00:00,98.12710708815841,98.49103639815216,97.80093330649957,98.12710708815841,1244,30.210814134042593,0.6497150792956329,99.11682545769119,False,False,ranging,False,False,False,False,0.0,0.6901030916525883,False,False,0,101234
2023-01-12 12:00:00,98.31194847786372,98.35446355195569,97.98620093919817,98.31194847786372,1926,32.49692291651634,0.6656553681416538,99.02837749396278,False,False,ranging,False,False,False,False,0.0,0.36826261275751904,False,False,0,101234
2023-01-12 13:00:00,98.3915723560931,99.08737121808761,98.18776037120615,98.3915723560931,4178,42.51848589626976,0.6108246005207383,98.91857250116207,False,False,ranging,False,False,False,False,0.0,0.8996108468814583,False,False,0,101234
2023-01-12 14:00:00,98.1514856052296,98.2694809570479,97.806847394682,98.1514856052296,3176,44.096758845927,0.60037130059093,98.8109165601306,False,False,ranging,False,False,False,False,0.0,0.4626335623659088,False,False,0,101234
2023-01-12 15:00:00,98.1794064392256,98.23702117417261,97.97951268895284,98.1794064392256,6002,45.43428460128962,0.5969724715214569,98.69578027223598,False,False,ranging,False,False,False,False,0.0,0.2575084852197733,False,False,0,101234
2023-01-12 16:00:00,98.0252810004809,98.11801593974165,97.88650361262472,98.0252810004809,1886,49.20871753683668,0.5566894215265675,98.55744503133555,False,False,ranging,False,False,False,False,0.0,0.23151232711693126,False,False,0,101234
2023-01-12 17:00:00,98.0706879385814,98.11075021001608,97.55294591994422,98.0706879385814,9532,40.50435755558266,0.5475088465333238,98.43991874677171,False,True,bearish,False,False,False,False,0.0,0.5578042900718572,False,False,0,101234
2023-01-12 18:00:00,98.33554020838982,98.38128115930398,98.13227081268911,98.33554020838982,4398,52.526743184216166,0.5219832123735121,98.33682558281951,False,False,ranging,False,False,False,False,0.0,0.24901034661486676,False,False,0,101234
2023-01-12 19:00:00,98.96994693484795,99.18237953785453,98.61171411393374,98.96994693484795,9497,63.175818448837205,0.5559065264724755,98.33027810199161,False,False,ranging,False,False,False,False,0.0,0.5706654239207865,False,False,0,101234
2023-01-12 20:00:00,98.47482073531721,98.76183143035558,98.1804710759753,98.47482073531721,3654,55.15356430706674,0.5820745032864098,98.31946206401386,False,False,ranging,False,False,False,False,0.0,0.5813603543802799,False,False,0,101234
2023-01-12 21:00:00,99.32803408517971,99.56383092333209,99.18871280648689,99.32803408517971,8392,57.96367306583903,0.5952964915871348,98.35635805655711,True,False,bullish,False,False,False,False,0.0,0.3751181168452007,False,False,0,101234
2023-01-12 22:00:00,98.54719896537071,98.94656885143804,98.40858069739514,98.54719896537071,2371,55.374340449674435,0.609506488592758,98.37916795674919,False,False,ranging,False,False,False,False,0.0,0.5379881540429068,False,False,0,101234
2023-01-12 23:00:00,98.48648492735647,99.03734653928746,98.2514677745717,98.48648492735647,8135,49.654653443672984,0.6090007339107585,98.36629392896192,False,False,ranging,False,False,False,False,0.0,0.7858787647157612,False,False,0,101234
2023-01-13 00:00:00,98.7218118099503,98.87420920802406,98.64635014413695,98.7218118099503,1320,52.271268583089466,0.6291833068045258,98.39378907286357,False,False,ranging,False,False,False,False,0.0,0.22785906388710941,False,False,0,101234
2023-01-13 01:00:00,98.8342085570443,99.16521853889647,98.65495549863681,98.8342085570443,5654,58.480719664307244,0.6142894352460715,98.43570494385384,False,False,ranging,False,False,False,False,0.0,0.5102630402596589,False,False,0,101234
2023-01-13 02:00:00,98.58512874911607,99.23099592700181,98.15841779060652,98.58512874911607,6300,53.22670506797415,0.664597686934484,98.462552012902,False,False,ranging,False,False,False,False,0.0,1.0725781363952933,False,False,0,101234
2023-01-13 03:00:00,98.50187984897316,98.61845343033245,97.98020994983389,98.50187984897316,7761,51.30179681551538,0.6459285893357054,98.45641117116168,False,False,ranging,False,False,False,False,0.0,0.6382434804985593,False,False,0,101234
2023-01-13 04:00:00,98.30467947510962,99.05257933033946,98.01102205987509,98.30467947510962,7854,51.826409354540175,0.678559468553795,98.46912755375178,False,False,ranging,False,False,False,False,0.0,1.0415572704643665,False,False,0,101234
2023-01-13 05:00:00,98.06893357233194,98.07075484579391,98.04333812956244,98.06893357233194,6505,48.74510528192387,0.678833244291467,98.44679336615988,False,False,ranging,False,False,False,False,0.0,0.027416716231471128,False,False,0,101234
2023-01-13 06:00:00,98.40877441114036,98.66032164347585,98.16629469464807,98.40877441114036,7553,54.17986118845573,0.7001536189016834,98.44124655928802,False,False,ranging,False,False,False,False,0.0,0.49402694882778064,False,False,0,101234
2023-01-13 07:00:00,98.55158060552638,98.57612941309065,98.30244728355942,98.55158060552638,5042,55.13248537242693,0.6798591788630678,98.46247023515642,False,False,ranging,False,False,False,False,0.0,0.27368212953123816,False,False,0,101234
2023-01-13 08:00:00,98.27441676742212,98.30408366337947,98.1176625358424,98.27441676742212,8498,49.34934984403283,0.6886680966460251,98.46059364963433,False,False,ranging,False,False,False,False,0.0,0.18642112753707352,False,False,0,101234
2023-01-13 09:00:00,98.63425671759542,98.90997966249175,98.50873725132881,98.63425671759542,7636,46.20477872217864,0.6735769227606616,98.47272786770945,False,False,ranging,False,False,False,False,0.0,0.40124241116294,False,False,0,101234
2023-01-13 10:00:00,98.75717652594606,98.84425888920266,98.33669694806214,98.75717652594606,8362,53.48558843970998,0.653440214351224,98.50301241374527,False,False,ranging,False,False,False,False,0.0,0.5075619411405228,False,False,0,101234
2023-01-13 11:00:00,99.08232137348165,99.16253906770322,98.8871863457208,99.08232137348165,1011,46.512005289109986,0.6046082396185294,98.54815816045809,False,False,ranging,False,False,False,False,0.0,0.275352721982415,False,False,0,101234
2023-01-13 12:00:00,99.3341729102511,99.4306822521099,98.88324881972315,99.3341729102511,1194,63.14568019949692,0.5780353856615424,98.61360275594659,False,False,ranging,False,False,False,False,0.0,0.5474334323867538,False,False,0,101234
2023-01-13 13:00:00,99.00257490588227,99.20300204197518,98.6869906205654,99.00257490588227,3537,57.90539379405755,0.5681284945879668,98.66019710431164,False,False,ranging,False,False,False,False,0.0,0.516011421409786,False,False,0,101234
2023-01-13 14:00:00,98.77850248980349,99.07611519466444,98.47908430160916,98.77850248980349,3842,50.87138430484134,0.5830789669013734,98.68234521838232,False,False,ranging,False,False,False,False,0.0,0.5970308930552761,False,False,0,101234
2023-01-13 15:00:00,99.07741993185279,99.12990785886142,98.96222855026708,99.07741993185279,3229,53.53563504147083,0.5717319903869641,98.68771886823257,False,False,ranging,False,False,False,False,0.0,0.16767930859433022,False,False,0,101234
2023-01-13 16:00:00,99.32156803802617,99.54829158587403,99.24650797615067,99.32156803802617,4009,60.72120663182587,0.5287529559316744,98.730056233368,False,False,ranging,False,False,False,False,0.0,0.3017836097233584,False,False,0,101234
2023-01-13 17:00:00,99.31320740044052,99.47416035351164,98.71450715350532,99.31320740044052,8984,62.07472855979265,0.5374250787536567,98.72931489913104,False,False,ranging,False,False,False,False,0.0,0.7596532000063121,False,False,0,101234
2023-01-13 18:00:00,99.36013835376403,99.62967874830134,98.42716278696243,99.36013835376403,3077,66.44354792499999,0.5489221281018389,98.76996186855072,False,False,ranging,False,False,False,False,0.0,1.2025159613389178,False,False,0,101234
2023-01-13 19:00:00,99.8712043120794,99.87965865929014,99.68918739433855,99.8712043120794,8845,75.86006187956299,0.5673634823860486,98.83919783778686,False,False,ranging,False,False,False,False,0.0,0.19047126495159716,False,False,0,101234
2023-01-13 20:00:00,99.63457575654506,99.63731145553832,99.57961677092895,99.63457575654506,4867,68.12538970333804,0.545949158815087,98.88483603511659,False,False,ranging,False,False,False,False,0.0,0.057694684609373326,False,False,0,101234
2023-01-13 21:00:00,99.85341470901308,100.17918337876256,99.69306301446892,99.85341470901308,5873,68.82633774292414,0.5653009797212485,98.93579634271504,False,False,ranging,False,False,False,False,0.0,0.48612036429364025,False,False,0,101234
2023-01-13 22:00:00,99.77253764803952,99.91494711790351,99.50624102027737,99.77253764803952,9635,72.96889996575476,0.5635001245742595,98.9951667876612,False,False,ranging,False,False,False,False,0.0,0.40870609762613697,False,False,0,101234
2023-01-13 23:00:00,99.68546516674863,99.69297325437218,99.58926487908147,99.68546516674863,1297,67.58799082741629,0.531193686994861,99.05434605354998,False,False,ranging,False,False,False,False,0.0,0.10370837529070798,False,False,0,101234
2023-01-14 00:00:00,100.1249759075435,100.37030579730359,99.58641250076981,100.1249759075435,6856,70.69276942731928,0.550931640951522,99.14536087517168,False,False,ranging,False,False,False,False,0.0,0.7838932965337762,False,False,0,101234
2023-01-14 01:00:00,100.45514244713871,100.8722047118439,100.3861212193813,100.45514244713871,2015,70.73723170402485,0.5753506597046112,99.26467131891202,False,False,ranging,False,False,False,False,0.0,0.48608349246261184,False,False,0,101234
2023-01-14 02:00:00,100.78054630153896,100.94788939344453,100.63122337481154,100.78054630153896,2384,71.37334404186522,0.5714444821274013,99.38325991343194,False,False,ranging,False,False,False,False,0.0,0.3166660186329864,False,False,0,101234
2023-01-14 03:00:00,101.3027378244007,101.3058436103537,101.10296054878435,101.3027378244007,9745,82.17744431258902,0.5627384120651898,99.52081777437567,False,False,ranging,False,False,False,False,0.0,0.2028830615693522,False,False,0,101234
2023-01-14 04:00:00,101.3111393610538,101.70469023075886,101.18466337786947,101.3111393610538,3350,87.70472020267817,0.557238123481912,99.67265390405724,False,False,ranging,False,False,False,False,0.0,0.5200268528893872,False,False,0,101234
2023-01-14 05:00:00,101.58392054957179,101.9034546484944,101.3322383994309,101.58392054957179,2269,87.60828680241922,0.57444597479496,99.82013709565607,False,False,ranging,False,False,False,False,0.0,0.5712162490634967,False,False,0,101234
2023-01-14 06:00:00,101.45981384693441,101.55138125824081,101.27463789097033,101.45981384693441,2260,83.2817823692766,0.5629039036935473,99.95526896170549,False,False,ranging,False,False,False,False,0.0,0.276743367270484,False,False,0,101234
2023-01-14 07:00:00,101.58948038792978,101.77233404857756,101.42198986174597,101.58948038792978,8701,84.14092733630444,0.5336675456096387,100.08062691242789,False,False,ranging,False,False,False,False,0.0,0.35034418683159174,False,False,0,101234
2023-01-14 08:00:00,101.5374231661827,101.59351455707834,101.2073768962912,101.5374231661827,9376,82.60610281532249,0.4753548098559404,100.19078942522447,False,False,ranging,False,False,False,False,0.0,0.38613766078714207,False,False,0,101234
2023-01-14 09:00:00,101.57622155217979,101.59321652964893,101.44437118299372,101.57622155217979,5563,79.74038855903555,0.4488780270794471,100.31947175753933,False,False,ranging,False,False,False,False,0.0,0.14884534665520732,False,False,0,101234
2023-01-14 10:00:00,101.81428436235456,101.97319218866157,101.58060341130093,101.81428436235456,7897,88.00135282133931,0.45640539103168515,100.47126085116689,False,False,ranging,False,False,False,False,0.0,0.39258877736064335,False,False,0,101234
2023-01-14 11:00:00,101.48699608906117,101.50814572247889,101.3496642292156,101.48699608906117,6672,77.44237484269817,0.45069199895464607,100.59173965902731,False,False,ranging,False,False,False,False,0.0,0.15848149326328098,False,False,0,101234
2023-01-14 12:00:00,102.32395099933535,102.46990149248322,101.82160326933109,102.32395099933535,6593,84.17868509421665,0.4917062350829257,100.74185880709277,False,False,ranging,False,False,False,False,0.0,0.6482982231521248,False,False,0,101234
2023-01-14 13:00:00,101.92154404673548,101.94088637117851,101.91986524108677,101.92154404673548,7155,77.62093529210965,0.5074785914608212,100.87227563940752,False,False,ranging,False,False,False,False,0.0,0.021021130091739337,False,False,0,101234
2023-01-14 14:00:00,101.43586860162038,102.02850857152654,101.23524610494263,101.43586860162038,6543,66.01007448217742,0.5081478178929737,100.97606215180033,False,False,ranging,False,False,False,False,0.0,0.7932624665839114,False,False,0,101234
2023-01-14 15:00:00,101.89911295102041,102.18091356916604,101.57160268817861,101.89911295102041,8240,67.08016257457152,0.5079918295533484,101.07745758374739,False,False,ranging,False,False,False,False,0.0,0.6093108809874224,False,False,0,101234
2023-01-14 16:00:00,102.21577802860558,102.25900429532207,102.09964811786327,102.21577802860558,5683,67.0119647106325,0.49850214369590873,101.20651769735042,False,False,ranging,False,False,False,False,0.0,0.15935617745880393,False,False,0,101234
2023-01-14 17:00:00,102.46542595542644,102.82833437827877,102.2567646281567,102.46542595542644,2881,64.73339635712813,0.5047349323286545,101.33711825967109,False,False,ranging,False,False,False,False,0.0,0.571569750122066,False,False,0,101234
2023-01-14 18:00:00,102.71676415913215,102.89674277813101,102.4620335259092,102.71676415913215,9713,66.778795512579,0.498640817995256,101.48432958522571,False,False,ranging,False,False,False,False,0.0,0.4347092522218077,False,False,0,101234
2023-01-14 19:00:00,102.71186544999338,103.17109069969649,102.62367536569413,102.71186544999338,4809,64.38407454289762,0.4954336784639537,101.63564959938796,True,False,bullish,False,False,False,False,0.0,0.5474153340023662,False,False,0,101234
2023-01-14 20:00:00,102.35296370139905,102.71859225690824,102.33148392584162,102.35296370139905,6807,60.74632358175329,0.5009926550686075,101.74704898908072,False,False,ranging,False,False,False,False,0.0,0.3871083310666137,False,False,0,101234
2023-01-14 21:00:00,102.38328552467654,102.4473183859556,101.9279234006723,102.38328552467654,5883,59.7849346085631,0.5130677121008722,101.84345614295763,False,False,ranging,False,False,False,False,0.0,0.5193949852832986,False,False,0,101234
2023-01-14 22:00:00,102.11242084007169,102.55963868112667,102.00531207982971,102.11242084007169,8206,56.72500997598753,0.5250812078515738,101.91004986988426,False,False,ranging,False,False,False,False,0.0,0.5543266012969639,False,False,0,101234
2023-01-14 23:00:00,102.50246873343879,102.54706897059943,102.23535378438285,102.50246873343879,5155,60.01062853328424,0.5454956924138971,101.97003641533617,False,False,ranging,False,False,False,False,0.0,0.3117151862165741,False,False,0,101234
2023-01-15 00:00:00,102.44364578083794,102.54477157217335,102.27108427600596,102.44364578083794,5673,57.076121489027436,0.536689739534297,102.02666173632537,False,False,ranging,False,False,False,False,0.0,0.2736872961673811,False,False,0,101234
2023-01-15 01:00:00,102.11344690212094,102.29746770118322,101.96324718570658,102.11344690212094,2409,57.03878970056336,0.5378167725337549,102.05313805395282,False,False,ranging,False,False,False,False,0.0,0.33422051547664466,False,False,0,101234
2023-01-15 02:00:00,101.98489256545975,102.07563347140618,101.96996045930545,101.98489256545975,6197,45.46905825987728,0.47785827534757175,102.0793919898791,False,False,ranging,False,False,False,False,0.0,0.10567301210072344,False,False,0,101234
2023-01-15 03:00:00,102.15006514717,102.26651819273236,102.14794619958154,102.15006514717,8452,53.26053047967414,0.46911112313500275,102.1074212278411,False,False,ranging,False,False,False,False,0.0,0.11857199315082312,False,False,0,101234
2023-01-15 04:00:00,101.92457532604841,101.97570019276105,101.72647898420638,101.92457532604841,9718,57.53207872864197,0.4427056728764102,102.12677883583439,False,False,ranging,False,False,False,False,0.0,0.24922120855467256,False,False,0,101234
2023-01-15 05:00:00,101.59568716782184,101.6438593621368,101.38603864176108,101.59568716782184,3172,45.12147831573648,0.42795508121510195,102.1277521166165,False,False,ranging,False,False,False,False,0.0,0.2578207203757188,False,False,0,101234
2023-01-15 06:00:00,101.6931620524186,101.69407585846463,101.56687016910179,101.6931620524186,1279,40.96014859188676,0.4113346772909005,102.1216960011197,False,False,ranging,False,False,False,False,0.0,0.12720568936283883,False,False,0,101234
2023-01-15 07:00:00,101.7911486808621,101.922230131786,101.64354302646426,101.7911486808621,4977,37.6910040059518,0.38748687412294,102.13690363070974,False,False,ranging,False,False,False,False,0.0,0.2786871053217368,False,False,0,101234
2023-01-15 08:00:00,101.58837141071365,101.94556529314956,101.43056095791337,101.58837141071365,3669,29.029278309392282,0.3932222371953955,102.10012465127866,False,False,ranging,False,False,False,False,0.0,0.5150043352361848,False,False,0,101234
2023-01-15 09:00:00,101.39995608846633,101.68482232909872,100.75395321250495,101.39995608846633,8825,27.175587035289297,0.4206117930947814,102.0740452533652,False,False,ranging,False,False,False,False,0.0,0.9308691165937688,False,False,0,101234
2023-01-15 10:00:00,101.49277606340938,101.93824545394435,101.16363024988327,101.49277606340938,4981,33.50763049613859,0.44829085545152886,102.07689062645466,False,False,ranging,False,False,False,False,0.0,0.7746152040610781,False,False,0,101234
2023-01-15 11:00:00,100.91354232681046,101.67971866728104,100.76989109000793,100.91354232681046,5769,26.720606052068007,0.47617889773651506,102.02761209524415,False,False,ranging,False,False,False,False,0.0,0.9098275772731057,False,False,0,101234
2023-01-15 12:00:00,100.35055681705984,100.63085279043162,100.0917240878469,100.35055681705984,6247,24.4573574721138,0.495285443284129,101.93435103466686,False,False,ranging,False,False,False,False,0.0,0.5391287025847191,False,False,0,101234
2023-01-15 13:00:00,100.06317912855887,100.4732427380835,99.85513545498468,100.06317912855887,5427,13.551323153882791,0.5083896684677782,101.81423869332349,False,False,ranging,False,False,False,False,0.0,0.6181072830988228,False,False,0,101234
2023-01-15 14:00:00,99.97780026787413,100.04522988844194,99.86019647589839,99.97780026787413,7135,13.444624672705913,0.5033393367887139,101.67729049876058,False,False,ranging,False,False,False,False,0.0,0.18503341254354666,False,False,0,101234
2023-01-15 15:00:00,100.10216329411334,100.45319720193115,99.78418237889936,100.10216329411334,6573,18.245408704827042,0.5168119244958872,101.54680539096657,False,True,bearish,False,False,False,False,0.0,0.6690148230317874,False,False,0,101234
2023-01-15 16:00:00,100.69230578089316,101.23289991216717,100.50720399602015,100.69230578089316,5131,32.188443365105826,0.5873297941557689,101.4637724949413,False,False,ranging,False,False,False,False,0.0,0.7256959161470178,False,False,0,101234
2023-01-15 17:00:00,101.03536963017397,101.19780844863541,100.83029883321383,101.03536963017397,8189,35.357603879950716,0.6033210113321711,101.39637670021615,False,False,ranging,False,False,False,False,0.0,0.3675096154215822,False,False,0,101234
2023-01-15 18:00:00,100.9713942181886,101.1991407662794,100.56160750482844,100.9713942181886,5535,36.92439293718479,0.6186029469384096,101.33932536912201,False,False,ranging,False,False,False,False,0.0,0.6375332614509546,False,False,0,101234
2023-01-15 19:00:00,100.96378773502754,101.13674085524555,100.60020453941162,100.96378773502754,3776,40.4937535005086,0.6184600634774517,101.26239131920144,False,False,ranging,False,False,False,False,0.0,0.5365363158339278,False,False,0,101234
2023-01-15 20:00:00,100.56277598917241,101.34008867681588,100.48440082980225,100.56277598917241,8697,34.4176584276202,0.6704945033096509,101.16834782961817,False,False,ranging,False,False,False,False,0.0,0.8556878470136269,False,False,0,101234
2023-01-15 21:00:00,100.55537073477545,100.71924406925119,100.44458759300159,100.55537073477545,9386,32.52851461647721,0.67020660123307,101.09044402125089,False,False,ranging,False,False,False,False,0.0,0.27465647624960354,False,False,0,101234
2023-01-15 22:00:00,100.43990727920739,100.55744848082816,100.39689073900472,100.43990727920739,1662,33.35193843832717,0.6448889874178738,101.01319475693828,False,False,ranging,False,False,False,False,0.0,0.16055774182343896,False,False,0,101234
2023-01-15 23:00:00,100.56899470334263,101.01266817397486,100.03612413347312,100.56899470334263,9671,37.74362472650711,0.6481514819827286,100.9341412347469,False,False,ranging,False,False,False,False,0.0,0.9765440405017358,False,False,0,101234
2023-01-16 00:00:00,100.2381023259217,100.29311030185545,100.1155064824775,100.2381023259217,9044,32.70840509963186,0.6252138403258749,100.84981758474058,False,False,ranging,False,False,False,False,0.0,0.1776038193779499,False,False,0,101234
2023-01-16 01:00:00,100.44584093161816,100.45043388637006,100.13702947916354,100.44584093161816,5218,42.818938762651776,0.5826121853211187,100.79232527293038,False,False,ranging,False,False,False,False,0.0,0.3134044072065194,False,False,0,101234
2023-01-16 02:00:00,101.0589364968192,101.23272394669952,100.65313541106615,101.0589364968192,6060,60.71159500652097,0.5801168121866758,100.76061399515041,False,False,ranging,False,False,False,False,0.0,0.579588535633377,False,False,0,101234
2023-01-16 03:00:00,101.01543243743646,101.0513065479607,100.55872468157109,101.01543243743646,6874,65.54583235155305,0.5716957073401961,100.72182818297912,False,False,ranging,False,False,False,False,0.0,0.49258186638961377,False,False,0,101234
2023-01-16 04:00:00,101.17611712627604,101.4680378085405,100.84231061377906,101.17611712627604,6581,69.09343067495323,0.6018917460616932,100.70121546875725,False,False,ranging,False,False,False,False,0.0,0.6257271947614385,False,False,0,101234
2023-01-16 05:00:00,101.45217472296048,101.81114617345983,101.26339570485264,101.45217472296048,3014,70.5185811209157,0.5994641906439792,100.70382640048196,False,False,ranging,False,False,False,False,0.0,0.547750468607191,False,False,0,101234
2023-01-16 06:00:00,101.29168653420615,101.33924540611424,100.8315682212312,101.29168653420615,4789,60.478410790803515,0.5630263251922258,100.69377192402179,False,False,ranging,False,False,False,False,0.0,0.5076771848830504,False,False,0,101234
2023-01-16 07:00:00,101.38132352693032,101.3895148887833,101.22058308801462,101.38132352693032,8148,56.635992214716616,0.5389855489798278,100.7171609840278,False,False,ranging,False,False,False,False,0.0,0.1689318007686751,False,False,0,101234
2023-01-16 08:00:00,101.38636048724304,101.666340874965,100.87415309996516,101.38636048724304,8766,58.14390898268362,0.5500322999476056,100.76895116753695,False,False,ranging,False,False,False,False,0.0,0.7921877749998458,False,False,0,101234
2023-01-16 09:00:00,101.42543092666257,101.55841560202002,101.09047359467797,101.42543092666257,3364,58.94944092937835,0.5451327064838998,100.83706375744214,False,False,ranging,False,False,False,False,0.0,0.46794200734204594,False,False,0,101234
2023-01-16 10:00:00,101.11622701312038,101.38166782732846,100.7454835271183,101.11622701312038,4629,61.125245144620365,0.5325798173789461,100.89398509470445,False,False,ranging,False,False,False,False,0.0,0.6361843002101608,False,False,0,101234
2023-01-16 11:00:00,101.12603108282396,101.17791490080099,101.07926162944295,101.12603108282396,6919,61.460127761486675,0.520008159886691,100.94517848413999,False,False,ranging,False,False,False,False,0.0,0.0986532713580317,False,False,0,101234
2023-01-16 12:00:00,101.32523039932214,101.83874294336484,101.16074421037496,101.32523039932214,6675,67.20075873113151,0.5594477397950796,100.97682471506143,False,False,ranging,False,False,False,False,0.0,0.6779987329898773,False,False,0,101234
